TotalFile:3900	PakTime:2010-4-26 18:54:34	PakTimeSave:4bd570ea	CRC:9ac01ea
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
221	f6ebf09	2008-1-10 14:26:2	\setting\map\map_info\wudangpai\trap\to_cangku.txt	156	83	4	e5a262b4
222	f6ed29f	2007-6-14 14:4:36	\setting\map\map_info\hupanzhulin_1_shinei\trap\to_exit25.txt	195	96	4	7d9ca62d
223	f6fbb24	2009-3-13 9:43:39	\setting\npc\droprate\domainbattle\yuanshuai.txt	258	163	4	4900ab1
224	f915b88	2008-5-22 16:16:42	\setting\map\map_info\zhanchang_xibei_xiangyang\trap\houying3_daying3_2.txt	433	195	4	7cc43715
225	f99994d	2008-5-21 16:9:30	\setting\map\map_info\changjianghegu\npc\area1.txt	3121	1266	4	b79fe734
226	f9bf233	2009-1-4 9:57:27	\setting\map\map_info\nanyibuluo\info.txt	1282	487	4	2eaa23c7
227	fa345f6	2009-9-22 17:17:3	\setting\map\map_info\lingbipo\info.txt	14914	2964	4	75018dab
228	fb81f1e	2009-1-4 9:53:25	\setting\map\map_info\jiulaofeng_chxwsh\info.txt	506	329	4	15f49522
229	fca9259	2008-3-25 0:44:19	\setting\map\map_info\erhaimoyan\npc\area4.txt	3205	1398	4	e829470c
230	fd0b7f2	2009-1-4 9:54:51	\setting\map\map_info\linanfu_zhaofu\info.txt	552	359	4	fdfb86f7
231	fd0e86b	2010-1-28 13:14:4	\setting\fightskill\autoskill.txt	4840	1452	4	16efd3a7
232	fd8c65d	2008-5-24 15:14:53	\setting\map\map_info\qingluodao_cang1\trap\to_2ceng.txt	125	72	4	b9cc5080
233	fd8ce93	2009-3-20 16:39:18	\setting\map\map_info\xiaoyaogu_lv5\trap\57_trap_3.txt	494	225	4	26d6a32e
234	fd90d8b	2007-7-3 16:37:15	\setting\map\map_info\jiangeshudao_shinei\trap\to_exit26.txt	223	109	4	54a32dfe
235	fe6025e	2008-4-8 17:16:35	\setting\map\map_info\talin_2\npc\area1.txt	2211	926	4	f0be9b8d
236	ffbc465	2009-9-16 19:52:59	\setting\battle\map\pingyuan\houying3chuwuxiang.txt	35	35	0	d754eae9
237	100b8ffb	2009-9-16 19:52:59	\setting\battle\map\pingyuan\dayingeffect1.txt	145	91	4	3b3f87f5
238	10170e3b	2009-12-25 17:29:52	\setting\mission\gbwlls\league_award\award_session_8_lv2.txt	1423	454	4	3bccd9a2
239	1027c3f4	2009-1-4 9:53:33	\setting\map\map_info\jiulaofeng_zhjdzh\info.txt	613	360	4	4ff5b4f1
240	102e6e25	2008-12-15 18:33:39	\setting\map\map_info\shiguzhen\trap\to_yelangjiuxu.txt	643	223	4	3c6f6267
241	1035a558	2008-9-5 19:31:14	\setting\event\manager\readme\default_drop.txt	71	71	0	68dd67a9
242	105b4fe3	2008-8-29 16:55:23	\setting\boss\task80to90\4004.ini	682	307	4	fd7ac099
243	105cdcdf	2007-10-19 22:28:27	\setting\map\map_info\jiangjincun\trap\to_tangmen.txt	447	161	4	9a8a5d29
244	105ec35e	2007-6-9 12:54:59	\setting\map\map_info\hupanzhulin_1\trap\to_jianlongdong.txt	237	93	4	a76d1e62
245	106da0e5	2008-5-22 16:16:23	\setting\battle\map\shangu\yuanshuaidian3.txt	24	24	0	f3af62d4
246	108cb5c6	2007-6-9 12:56:0	\setting\map\map_info\tianlongsi_shinei\trap\to_exit26.txt	223	109	4	54a32dfe
247	109dcf51	2009-1-4 9:59:39	\setting\map\map_info\talin_2_wyyj\info.txt	496	325	4	bf7a8251
248	10aba18b	2008-10-24 16:57:10	\setting\boss\xoyogame\3222.ini	183	141	4	aeb33ad2
249	10ada359	2008-3-6 14:23:41	\setting\map\map_info\balingxian\trap\to_xiangyangfu.txt	363	148	4	da37e112
250	10bbb763	2008-12-4 10:1:43	\setting\battle\map\xiagu\dayingeffect3.txt	178	115	4	c2002d82
251	10d35c3c	2007-8-16 21:21:5	\setting\map\map_info\shamomigong\trap\to_mengguwangting.txt	321	131	4	2c2b30b1
252	10ed33ba	2008-5-24 15:13:47	\setting\map\map_info\longhuhuanjing_1_jjc\npc\lianzhujianke.txt	65	52	4	3598665d
253	10f44027	2008-3-27 0:3:18	\setting\map\map_info\jianxingfeng\npc\mazeishuoling.txt	55	53	4	c080a865
254	10f77e20	2008-9-1 9:53:28	\setting\map\map_info\funiushanjunying\npc\huwei.txt	67	57	4	f7711ce6
255	11087725	2008-5-25 23:39:46	\setting\kin\kingame\room27\diftrap.txt	28	28	0	685215ec
256	110f8b70	2008-3-18 9:17:19	\setting\map\map_info\jianxingfeng\trap\to_bingxuemigong_1.txt	181	90	4	1a0e9d5d
257	112b7f09	2009-11-30 11:30:34	\setting\lifeskill\eventrecipe.txt	4381	758	4	6a01a3f1
258	11342df1	2010-3-26 18:58:9	\setting\map\map_info\paota\trap\trap_right.txt	391	149	4	cdb62613
259	1141f524	2008-3-25 0:45:8	\setting\map\map_info\jinguohuangling_2\npc\tianzilaofanren.txt	279	154	4	b2b0be6d
260	114cfba4	2009-1-4 10:3:59	\setting\map\map_info\yaowangdong\info.txt	1243	503	4	e988c07d
261	115cf5f7	2008-12-15 18:33:36	\setting\map\map_info\dasanguan\trap\to_afanggongfeixu.txt	601	196	4	26177852
262	116cbaa3	2008-8-29 16:53:50	\setting\map\map_info\funiushanhoushan\trap\to_eshendian.txt	475	158	4	95407eb1
263	11701b14	2008-12-15 18:33:41	\setting\map\map_info\yonglezhen\trap\to_afanggongfeixu.txt	442	196	4	e175de3e
264	11759a8c	2007-12-21 18:2:30	\setting\map\map_info\linanfu\trap\to_xiaoman.txt	139	73	4	487c7479
265	118e5149	2009-1-4 10:2:2	\setting\map\map_info\xiagu2\info.txt	753	409	4	82604a24
266	11aae631	2009-1-4 9:48:22	\setting\map\map_info\baihutangerceng_yang_1\info.txt	389	297	4	55713794
267	11b0b8b8	2007-8-7 10:31:49	\setting\map\map_info\dasanguan\trap\to_jiangeshudao.txt	321	121	4	24baca0c
268	11b6ec43	2009-12-4 11:31:55	\setting\item\001\equip\general\zhen.txt	7833	1063	4	6b6352c5
269	11e9f2c8	2007-6-9 12:54:50	\setting\map\map_info\hanshuigudu_shinei\trap\to_exit20.txt	251	120	4	9601d8c3
270	120655c7	2007-8-21 17:44:39	\setting\map\map_info\yuanshisenlin_2\npc\zhuhongguo.txt	69	57	4	57f7db42
271	1207b4de	2009-1-4 9:56:27	\setting\map\map_info\luweidang_2\info.txt	1048	437	4	63b113a1
272	122b723e	2008-12-11 17:36:40	\setting\item\001\extern\value\equip_starlevel_represent.txt	637	255	4	380a379
273	12370a90	2009-5-22 10:58:15	\setting\map\map_info\longzhoubisaichang\trap\pm35.txt	489	166	4	349062e
274	1243f995	2009-8-21 18:7:44	\setting\mission\wlls\league_award\award_session_9_type.txt	125	101	4	aab0fc4c
275	124a0138	2009-10-10 18:50:29	\setting\scriptvalue\filelist.txt	468	250	4	4b8da765
276	124dbaac	2008-6-20 17:1:55	\setting\map\map_info\tianrenjiao\trap\digong_bianjingfu.txt	909	323	4	ad18e03c
277	124fe213	2007-8-23 18:59:56	\setting\map\map_info\caishiji\trap\to_pengliguze.txt	573	193	4	48119493
278	12635710	2008-10-24 16:57:10	\setting\boss\xoyogame\3223.ini	184	140	4	a6b37b15
279	1267666f	2008-5-16 11:59:58	\setting\map\map_info\diancangshan_shinei\npc\bieyuankanshou.txt	195	128	4	89c7fbe0
280	126f5f9d	2009-1-4 9:53:27	\setting\map\map_info\jiulaofeng_cya\info.txt	445	310	4	956d3735
281	1286be0e	2010-4-9 21:21:14	\setting\event\jieri\20100501_laborday\npc_soldier116.txt	433	244	4	13cdd33f
282	1294286e	2009-7-16 18:19:42	\setting\map\map_info\xiaoyaogu_lv6\trap\to_trapA1.txt	741	215	4	4ce48abb
283	12a35b82	2007-8-23 18:59:56	\setting\map\map_info\fenglingdu\trap\to_huashan.txt	461	156	4	45e7ce26
284	12a3fe9b	2007-8-29 10:16:4	\setting\map\map_info\dasanguan\trap\to_fengxiangfu.txt	615	203	4	f078fa57
285	12cb8f26	2007-6-9 12:54:59	\setting\map\map_info\hupanzhulin_1\trap\to_zhuozheju.txt	97	64	4	4c2afade
286	12ece469	2008-3-25 0:45:34	\setting\map\map_info\junmachang\npc\area2.txt	2995	1268	4	121bdf21
287	13000e0b	2009-9-23 18:30:20	\setting\globalserverbattle\wldh\league_type\double.txt	591	410	4	2a0139c9
288	13444c85	2010-4-20 17:15:55	\setting\item\001\equip\general\horse.txt	15179	2261	4	fa448551
289	13464782	2010-3-4 11:23:56	\setting\map\map_info\fenglingdu\trap\to_dukou2.txt	433	155	4	a1f4c808
290	13661203	2009-1-4 9:53:39	\setting\map\map_info\jiuyixidawu\info.txt	934	394	4	abb2ff8b
291	138887c4	2008-12-17 10:21:29	\setting\map\map_info\dalifu\trap\to_huanggong.txt	307	120	4	4f3e7c81
292	138cf3ae	2009-1-4 9:55:47	\setting\map\map_info\longhuhuanjing_1_wchfjs\info.txt	471	319	4	f7e2dd60
293	139f3ee5	2008-5-24 15:17:18	\setting\map\map_info\yanziwu_1_ysj\trap\to_yanziwu.txt	221	101	4	39f1bfaa
294	13c86397	2009-1-4 9:59:14	\setting\map\map_info\talin_1\info.txt	1223	480	4	bb01c0ef
295	13ca9dda	2009-1-4 10:21:31	\setting\map\map_info\baimanshan\trap\to_lingxiefeng.txt	208	93	4	51c96db6
296	13d86a1e	2007-6-9 12:55:25	\setting\map\map_info\longhuhuanjing_1\npc\wudangdizi.txt	273	163	4	4467beb1
297	140050a0	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_fengxiang\trap\houying1_daying1.txt	433	189	4	b186d107
298	1400b9d0	2009-12-24 23:33:32	\setting\npc\droprate\droprate011b_jingying.txt	962	358	4	f1c9cf1c
299	14097ee3	2008-3-24 19:2:42	\setting\map\map_info\yanziwu_1\trap\to_waizhong.txt	507	141	4	c53320cb
300	140cfd19	2008-9-1 9:53:28	\setting\map\map_info\funiushanjunying\npc\nongfu.txt	83	72	4	95355b66
301	141b80f9	2008-5-25 23:39:46	\setting\map\map_info\shenmibaoku\info.txt	3393	573	4	7e321f51
302	14540ff3	2009-1-4 10:2:47	\setting\map\map_info\xisuidaoshandong\info.txt	484	312	4	71f7b52f
303	145bc2f9	2009-9-23 18:30:20	\setting\map\map_info\wulindahui_zhanchang\trap\houying3_daying3_2.txt	433	195	4	7cc43715
304	145c52d9	2008-5-16 12:0:13	\setting\map\map_info\juyanze_shinei\npc\duke.txt	69	58	4	e7305685
305	1463992a	2007-10-12 18:41:38	\setting\map\map_info\taihanggujing\trap\to_yaowangdong.txt	265	105	4	68d61f49
306	14639ba0	2008-5-24 15:2:42	\setting\map\map_info\heilongtan\trap\to_exit530.txt	167	86	4	b03cc0ee
307	14868e08	2007-7-5 10:5:43	\setting\map\map_info\shamomigong_shinei\trap\to_exit8.txt	279	131	4	43903f8e
308	14a5129d	2007-10-11 17:29:22	\setting\map\map_info\tianlongsi\npc\xuanmiaoshanzhuangdaoshi.txt	307	182	4	c05da13
309	14bf45de	2008-3-25 0:44:0	\setting\map\map_info\baihuazhen_2\trap\to_xiacengzhenfa.txt	195	95	4	62e306c7
310	14c61163	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_fengxiang\trap\qianying3_yewai.txt	587	240	4	3887bb3a
311	14d4cf83	2009-12-25 17:29:52	\setting\mission\gbwlls\league_award\award_session_8_lv1.txt	611	336	4	277a798d
312	1502dc62	2009-1-4 10:0:55	\setting\map\map_info\tiesuozhanqiao_chengdu\info.txt	473	267	4	6f19ed90
313	1505b371	2008-10-24 16:57:10	\setting\boss\xoyogame\3220.ini	185	137	4	12e8f314
314	1518ae44	2008-1-21 15:10:8	\setting\pvp\map\baomingdian_dong.txt	27	27	0	cf062c58
315	15192ee7	2008-6-4 2:13:4	\setting\map\map_info\tianrenjiaojindi\trap\to_tianrenjiao.txt	601	204	4	ce49d524
316	151c3e25	2009-1-4 9:50:21	\setting\map\map_info\emeipai\info.txt	4446	1309	4	213f44fe
317	1554cff4	2008-5-24 15:2:42	\setting\map\map_info\hanfupianxiang\trap\to_exit517.txt	111	64	4	fe109e97
318	1561695c	2007-6-9 12:54:56	\setting\map\map_info\huanhuaxi_shinei\trap\to_exit9.txt	307	143	4	f68b9b00
319	1563f98d	2008-8-29 16:55:23	\setting\boss\task80to90\4002.ini	828	311	4	18495097
320	157e86ac	2007-6-9 12:56:0	\setting\map\map_info\tianlongsi_shinei\trap\to_exit25.txt	195	96	4	7d9ca62d
321	15e4bb25	2008-3-17 16:23:5	\setting\map\map_info\yanziwu_1_shinei\npc\lipao.txt	69	50	4	b1703a43
322	15efdcb1	2007-9-6 17:6:20	\setting\map\map_info\huaishuishazhou\trap\to_daoxiangcun.txt	601	211	4	40e3dfba
323	160af6c2	2009-5-22 10:58:15	\setting\map\map_info\longzhoubisaichang\trap\pm34.txt	517	164	4	d9f84fd5
324	16149037	2009-11-30 10:7:54	\setting\event\jieri\200812_xmas\snowman\xuerenguoguo\5_linan.txt	1413	647	4	976e6773
325	1630da82	2008-3-13 10:1:34	\setting\scheduletask\tasklist.ini	3817	1516	4	86eedf21
326	16370e74	2009-1-4 9:52:38	\setting\map\map_info\jiguandong\info.txt	1777	606	4	72692b3a
327	1652f523	2007-9-13 17:42:24	\setting\map\map_info\junmachang\npc\area1.txt	3443	1346	4	983a3e17
328	165ab626	2009-5-22 10:58:17	\setting\map\map_info\longzhoubisaichang\trap\to_qidian.txt	1245	403	4	96b49cc8
329	16602570	2008-8-8 17:31:5	\setting\map\map_info\qianqionggongfuben\npc\enemy_2_box.txt	65	65	0	f2e9baf3
330	166483a1	2007-8-23 18:59:56	\setting\map\map_info\huqiujianchi\trap\to_caishiji.txt	377	130	4	e1ebb559
331	167b9979	2009-12-25 17:29:52	\setting\mission\gbwlls\league_type.txt	497	275	4	c39a269a
332	1680efaf	2007-10-28 19:46:23	\setting\battle\map\xiagu\daying1shouwei.txt	233	131	4	7ac4d891
333	16a00413	2009-1-4 9:51:40	\setting\map\map_info\huanhuaxi\info.txt	2824	876	4	c52f4e44
334	16ab331d	2008-3-24 19:0:54	\setting\map\map_info\baihuazhen_2\trap\to_xuanyuedazhen.txt	195	97	4	a2f3d7b2
335	16b5f3ec	2007-7-4 10:55:16	\setting\map\map_info\longmenshiku_shinei\trap\to_exit13.txt	139	65	4	ec5fe8b5
336	16c29935	2007-6-9 12:54:59	\setting\map\map_info\hupanzhulin_1\trap\to_xixiang.txt	83	63	4	1820dcf2
337	16d732b0	2008-8-29 16:55:23	\setting\boss\task80to90\4003.ini	190	135	4	bf3b1438
338	16d7ec9e	2008-12-19 17:22:54	\setting\event\jieri\200812_xmas\yanhua_dropitem.txt	96	96	0	d2e055e0
339	16daac9b	2008-5-22 16:16:41	\setting\map\map_info\zhanchang_xibei_fengxiang\trap\houying1_daying1_1.txt	377	178	4	6a5d1a05
340	16dcb806	2008-10-24 16:57:10	\setting\boss\xoyogame\3221.ini	173	130	4	787d0f51
341	1704eb0d	2009-9-23 18:30:20	\setting\globalserverbattle\wldh\league_trap\minimap_trap.txt	1413	679	4	775df83b
342	171b3552	2008-11-11 18:16:38	\setting\npc\droprate\droprate004_jingying.txt	1643	525	4	55fe7eff
343	171b7d43	2010-4-9 21:21:14	\setting\event\jieri\20100501_laborday\npc_soldier115.txt	423	250	4	a92a5d0b
344	171c4847	2008-3-25 0:46:10	\setting\map\map_info\qingluodao\npc\yanbanggaoshou.txt	489	245	4	22a23886
345	171e428a	2008-5-29 15:8:31	\setting\map\map_info\mingjiao\trap\to_nanyibuluo.txt	321	118	4	96248d71
346	172073df	2010-3-10 11:58:6	\setting\mission\gbwlls\league_table.txt	405	266	4	ae763f91
347	17473d3e	2009-9-23 18:30:20	\setting\map\map_info\wulindahui_zhanchang\trap\houying1_daying1_2.txt	351	170	4	3bdaeca4
348	175800a1	2010-3-4 11:23:53	\setting\map\map_info\fenglingdu\trap\to_dukou1.txt	615	195	4	8232b1ab
349	1763140c	2009-1-4 9:58:16	\setting\map\map_info\shangxianzhuang\info.txt	605	347	4	b828a97e
350	178c58da	2008-5-24 15:2:42	\setting\map\map_info\gaibangmidao\trap\to_exit505.txt	349	138	4	64797a55
351	179316ba	2007-8-24 11:59:42	\setting\map\map_info\jiguandong\trap\to_funiushan.txt	307	126	4	65c9309a
352	17b64eb6	2008-3-18 9:17:36	\setting\map\map_info\yunzhongzhen\trap\to_bianjingfu.txt	335	127	4	51ef8359
353	17b825e3	2009-1-4 9:53:29	\setting\map\map_info\jiulaofeng_shinei\info.txt	2158	705	4	12076b05
354	17d50f9b	2008-5-16 12:0:3	\setting\map\map_info\funiushan_shinei\trap\to_exit7.txt	335	142	4	c4521843
355	17e75e5b	2009-6-9 15:51:37	\setting\map\map_info\huqiujianchi\info.txt	3404	1014	4	baa60cbb
356	17f775d9	2007-10-28 19:46:23	\setting\battle\map\xiagu\qianying3shouwei.txt	233	133	4	8286c261
357	1835b6a9	2007-8-20 14:21:8	\setting\map\map_info\shamomigong\npc\nongfu.txt	741	351	4	5ae8e212
358	184354f8	2008-3-25 0:46:38	\setting\map\map_info\yanziwu_1\npc\daijianyizhe.txt	208	143	4	10bcae25
359	1873a42f	2008-5-16 12:0:0	\setting\map\map_info\funiushan_shinei\trap\to_exit6.txt	391	184	4	8b8074a
360	188f4662	2009-9-16 19:52:59	\setting\battle\map\pingyuan\houying1junyiguan.txt	35	35	0	4b8f86b1
361	1890a93d	2008-3-18 9:17:40	\setting\map\map_info\yunzhongzhen\trap\to_samanjiao.txt	182	84	4	b1a3a40b
362	18cb6ca8	2009-9-17 17:36:22	\setting\battle\songjin\battlemap.txt	527	250	4	290e3cd1
363	18e42d05	2007-10-18 16:22:45	\setting\event\huihuangzhiguo\baizushiji\seedposfile.txt	713	369	4	9e3fc835
364	19040134	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_yangzhou\trap\houying1_qianying1.txt	405	182	4	e2c3a25a
365	1909e9c3	2007-10-18 16:22:45	\setting\event\huihuangzhiguo\yandanglongqiu\seedposfile.txt	713	367	4	6fc191ea
366	19196b4f	2007-10-12 18:41:38	\setting\map\map_info\tianrenjiaojindi\trap\to_jinguohuangling_1.txt	209	101	4	2805bbc6
367	193d0250	2009-9-23 18:30:20	\setting\map\map_info\wulindahui_zhanchang\trap\houying1_daying1_1.txt	377	178	4	6a5d1a05
368	194f84a6	2010-1-30 23:14:33	\setting\marry\caibaotu_4.txt	561	288	4	7a314b40
369	19552f18	2008-8-29 16:55:23	\setting\map\map_info\funiushanjunying2\npc\huwei.txt	67	58	4	b8d8c8cc
370	19593112	2008-5-24 20:35:16	\setting\map\map_info\menpaijingjichang\trap\toguanjuntai_in.txt	153	81	4	e7602005
371	19629f3a	2009-1-4 9:48:33	\setting\map\map_info\baihutangyiceng_bei_1\info.txt	379	289	4	bb36b4d1
372	1974b680	2007-6-9 12:55:51	\setting\map\map_info\talin_2\npc\daoyaoren.txt	293	174	4	cb8ad9d5
373	1977c358	2007-6-9 12:55:14	\setting\map\map_info\jiuyixi\trap\to_caishiji.txt	461	171	4	121f4f32
374	1980f5dc	2009-4-23 10:9:56	\setting\map\map_info\funiushanjunying\info.txt	2994	1090	4	bb64e4a5
375	198de196	2008-12-19 22:46:0	\setting\map\map_info\wuyishan\trap\to_jiuyixi.txt	517	175	4	ed9f5842
376	198f81e0	2007-6-9 12:54:56	\setting\map\map_info\huanhuaxi_shinei\trap\to_exit8.txt	279	131	4	43903f8e
377	19b338e1	2008-10-27 15:47:52	\setting\map\map_info\wuyishan\trap\to_suoyunyuan.txt	559	198	4	9c71f4e1
378	19bc2faf	2009-1-4 9:58:59	\setting\map\map_info\taihouqingong_1\info.txt	433	308	4	58f1d895
379	19da93ef	2008-7-8 10:3:22	\setting\map\map_info\jianmenguan\npc\huguanyijun.txt	167	113	4	d420ecd8
380	19e8eb92	2007-6-9 12:56:0	\setting\map\map_info\tianlongsi_shinei\trap\to_exit24.txt	195	97	4	5a05a333
381	19fa8a23	2009-9-23 18:30:20	\setting\battle\map\wulindahui\houying1junyiguan.txt	35	35	0	54fe15a7
382	19feec76	2007-9-29 16:4:44	\setting\map\map_info\zhanchang_xiagu_fengxiang\trap\houying3_daying3.txt	391	182	4	d22bcec7
383	1a03c46a	2008-12-19 22:45:23	\setting\domainbattle\occupy_score.txt	3754	496	4	821f2b04
384	1a0fa8f4	2008-3-25 0:47:35	\setting\map\wharf_price.txt	532	212	4	7fadb571
385	1a192baf	2008-12-15 18:33:38	\setting\map\map_info\miaoling\trap\to_taohuayuan.txt	447	153	4	c73df0e4
386	1a1b5a4e	2009-6-9 12:6:48	\setting\map\map_info\jinyuexuan\info.txt	490	320	4	6a40ad3d
387	1a39e857	2008-10-10 11:34:39	\setting\map\map_info\yuanshisenlin_2_dshk\npc\wududizi.txt	363	207	4	5c586075
388	1a4db2f4	2009-5-22 10:58:15	\setting\map\map_info\longzhoubisaichang\trap\pm33.txt	685	206	4	1eafca12
389	1a530ac6	2008-8-21 11:28:20	\setting\map\map_info\longmenzhen\trap\to_jiayuguan.txt	461	170	4	fe1ef009
390	1a5e6b79	2007-6-9 12:56:45	\setting\map\map_info\yuanshisenlin_2\npc\hongqidizi.txt	155	105	4	49202e6a
391	1a8c39ba	2007-7-9 11:27:42	\setting\map\map_info\tianlongsi\trap\to_shanzhaishinei3.txt	195	82	4	23d012b6
392	1a92f240	2008-7-8 11:1:21	\setting\map\map_info\bangyuanmidong\npc\area4.txt	2099	920	4	2a176ad0
393	1a9663e1	2008-6-4 3:45:17	\setting\map\map_info\jiuyixi\trap\to_pengliguze.txt	1483	469	4	cf8a5dbd
394	1abb35e9	2009-1-4 10:14:12	\setting\npc\droprate\renwudiaoluo\duweixie.txt	98	98	0	83f18e5a
395	1ac0546d	2009-6-30 10:33:58	\setting\scriptvalue\dragonboat.txt	206	123	4	e4e7bc47
396	1ac1c1ac	2009-7-17 9:54:33	\setting\map\map_info\xiaoyaogu_lv6\trap\thief_trap.txt	5389	1784	4	13b0b10
397	1b1d93b1	2008-12-4 10:1:43	\setting\battle\map\xiagu\dayingeffect1.txt	156	108	4	94caa00a
398	1b64c316	2008-5-22 16:16:23	\setting\battle\map\shangu\daying1yewai.txt	893	453	4	b29013db
399	1b7ed2f7	2008-5-22 16:16:23	\setting\battle\map\shangu\yuanshuaidian1.txt	24	24	0	656ec523
400	1b934b5d	2010-3-31 16:50:47	\setting\map\map_info\yuanshisenlin_2_glu1c\npc\yangfengren.txt	405	221	4	412a492c
401	1b9c3d16	2008-11-20 10:15:27	\setting\map\map_info\suoyunyuan\trap\to_wanyanguang.txt	195	88	4	8a4d0ee7
402	1b9f3878	2010-4-9 21:21:13	\setting\event\jieri\20100501_laborday\npc_soldier114.txt	433	229	4	347105ef
403	1ba2b618	2009-1-4 9:48:57	\setting\map\map_info\bangyuanmidong_shinei\info.txt	1625	452	4	1e68fe41
404	1baa0017	2009-2-11 9:18:12	\setting\map\map_info\kunlunpai\trap\to_yueyaquan.txt	208	102	4	671ac142
405	1bd19173	2008-5-25 23:39:45	\setting\kin\kingame\room02\fixindex.txt	32	32	0	f2d4a08a
406	1bdf153b	2008-10-27 15:47:44	\setting\map\map_info\sanxiazhandao\trap\to_fengduguicheng.txt	475	159	4	1c1befb8
407	1c299331	2007-8-7 10:31:49	\setting\map\map_info\talin_1\npc\area4.txt	2001	743	4	a5587a2f
408	1c407c4f	2009-1-4 9:54:55	\setting\map\map_info\linanfu_zhichuntai\info.txt	630	376	4	5ab5edc8
409	1c8af152	2008-3-24 19:1:59	\setting\map\map_info\jianxingfeng\npc\nvdizi.txt	391	216	4	57f3451e
410	1cb1641b	2008-7-8 10:3:22	\setting\map\map_info\juyilou\trap\to_gelou.txt	195	85	4	f4c80304
411	1cde8516	2008-6-4 11:58:47	\setting\map\map_info\liangxianglinyingzhang\trap\to_exit527.txt	223	98	4	8a066316
412	1ce4131f	2007-6-9 12:55:33	\setting\map\map_info\pengliguze\trap\to_jiuyixi.txt	321	114	4	3d879184
413	1ce8cd02	2009-8-31 14:11:55	\setting\map\map_info\yonglezhen\info.txt	7056	2122	4	f18bbca4
414	1d0d473b	2007-8-23 18:59:57	\setting\map\map_info\shugangshan\npc\area4.txt	1973	823	4	d6a91839
415	1d264726	2007-6-9 12:55:51	\setting\map\map_info\talin_2\npc\qiantaosengren.txt	293	165	4	4550c415
416	1d3f42e8	2009-1-4 9:48:47	\setting\map\map_info\baihutangyiceng_xi_2\info.txt	378	287	4	449bf582
417	1d8340c8	2010-1-30 23:14:33	\setting\marry\caibaotu_2.txt	561	309	4	1fc5fd8b
418	1db4b25e	2009-12-18 20:24:55	\setting\partner\levelsetting.txt	1176	598	4	69e1d90
419	1ded9d53	2008-5-24 15:2:43	\setting\map\map_info\tianwaitian\trap\to_exit514.txt	181	84	4	abb3ca2c
420	1e23ffe8	2008-8-22 11:0:46	\setting\npc\droprate\worldboss\droprate_boss_wanlaodian.txt	842	348	4	81988f8c
421	1e2d6183	2007-9-21 19:11:23	\setting\map\map_info\daoxiangcun\trap\to_yangzhoufu.txt	223	107	4	cb8fed23
422	1e3022ae	2008-5-9 11:57:52	\setting\map\map_info\yiguan\trap\to_exit535.txt	195	99	4	3396da03
423	1e30f775	2008-10-10 21:16:59	\setting\event\qqshow\qqshow_gate0620.txt	35010	24981	4	a5983502
424	1e312b1b	2009-9-23 18:30:20	\setting\map\map_info\wulindahui_zhanchang\trap\houying3_daying3_1.txt	447	200	4	399e1f5b
425	1e37e20f	2008-5-25 23:39:46	\setting\kin\kingame\room12\fixindex.txt	69	69	0	5a1f8c61
426	1e63826b	2009-7-16 18:19:42	\setting\map\map_info\xiaoyaogu_lv6\npc\guanfubukuai.txt	69	49	4	bc23747e
427	1e7cbf29	2008-3-12 22:4:53	\setting\map\map_info\caishiji\npc\shouwei.txt	125	94	4	fb93d72c
428	1e817e26	2009-5-22 10:58:15	\setting\map\map_info\longzhoubisaichang\trap\pm32.txt	643	210	4	21c918e2
429	1e96be31	2008-12-17 16:50:50	\setting\npc\droprate\treasuremap\level3\boss_hard.txt	3712	940	4	291fad57
430	1ebf68be	2008-7-8 11:1:19	\setting\map\map_info\bangyuanmidong\npc\area3.txt	2645	1176	4	fd0fac94
431	1ec8b827	2008-5-16 12:0:9	\setting\map\map_info\juyanze\npc\area4.txt	1273	582	4	86605973
432	1ee0fe04	2008-3-25 0:46:56	\setting\map\map_info\yanziwu_2\npc\area4.txt	1219	559	4	9d26451f
433	1f0fc8b0	2008-1-28 19:46:15	\setting\map\map_info\longquancun_shinei\info.txt	229	175	4	92bb7e25
434	1f41e702	2007-10-16 16:4:12	\setting\map\map_info\tianlongsi\trap\to_shanzhaishinei2.txt	125	68	4	501db500
435	1f45571b	2008-5-9 11:46:20	\setting\map\map_info\jiuyixi\npc\fuqizhu.txt	111	87	4	e6fce681
436	1f9afcc8	2008-6-27 21:57:52	\setting\event\manager\readme\default_event.txt	94	75	4	bbc01b77
437	1fad22bf	2010-1-30 23:14:33	\setting\marry\caibaotu_3.txt	561	290	4	4227ee2e
438	1fbcd449	2008-5-24 15:4:12	\setting\map\map_info\baihuazhen_2_chmyzhhzh2\npc\cuiyanmendizi.txt	65	56	4	5627f6a0
439	1fcb6754	2009-3-20 12:31:30	\setting\map\map_info\wanglongshan\trap\to_wangfumishi.txt	156	81	4	cb9e8f37
440	1ff2abd1	2008-10-27 15:47:44	\setting\map\map_info\sanxiazhandao\trap\to_jiangjincun.txt	895	273	4	f4165e76
441	20211dcd	2008-3-24 19:2:37	\setting\map\map_info\yanziwu_1\npc\zhanlidizi.txt	147	111	4	b7af5b52
