GATEWAY_NAME	ACCOUNT	ITEM_TYPE	ITEM_LEVEL	TOTAL_MONEY_AMOUNT	TIME_LIMIT
gate0107	ycxj2001	301994191	1	80	43200
gate0107	guoweiwei636	301994191	1	80	43200
gate0107	lu021767lu	335548879	1	20	43200
gate0107	zhu830210	301994192	1	80	43200
gate0107	pengyao8888@163.com	301994191	1	80	43200
gate0107	wqp19841212443	301993985	3	15	43200
gate0107	wqp19841212443	301993985	3	15	43200
gate0107	a82567508	301994191	1	80	43200
gate0107	ljy03172968	301994192	1	80	43200
gate0107	184583840	301994191	1	80	43200
gate0107	893333897wl	301994192	1	80	43200
gate0107	121565017	301994191	1	80	43200
gate0107	yj0629	301994191	1	80	43200
gate0107	bailin741	301994192	1	80	43200
gate0107	caijf820421	301994192	1	80	43200
gate0107	12441330	301994192	1	80	43200
gate0107	yuc_8091182678	301994191	1	80	43200
gate0107	lx112un	301994192	1	80	43200
gate0107	9178320344	301994191	1	80	43200
gate0107	panyunsheng520@sina.com.cn	301994192	1	80	43200
gate0107	youcailian	301994192	1	80	43200
gate0107	jsdfnj26333	301994192	1	80	43200
gate0107	7811302@www.com	301994191	1	80	43200
gate0107	cx2758665	301994102	1	1000	43200
gate0107	88652380g	301994191	1	80	43200
gate0107	dhlg2008wsw	301994191	1	80	43200
gate0107	et1682	301994191	1	80	43200
gate0107	nibendan02	301994100	1	8	43200
gate0107	yao1120	301994073	3	215	43200
gate0107	jinianjx08luyc	301994191	1	80	43200
gate0107	WWWVICKYOK888	301994191	1	80	43200
gate0107	913297512	301994192	1	80	43200
gate0107	tt88998899	301994191	1	80	43200
gate0107	wwn3280517	301994191	1	80	43200
gate0107	abc0644	301994192	1	80	43200
gate0107	wwwrickyok8888	301994192	1	80	43200
gate0107	yaog1120	301994192	1	80	43200
gate0107	ztai33	301994102	1	1000	43200
gate0107	leemaxwell1	301994192	1	80	43200
gate0107	knight88889978	301994192	1	80	43200
gate0107	zengql2009	301994191	1	80	43200
gate0107	yaozulu205171	301994192	1	80	43200
gate0107	913585894	301994055	1	36	43200
gate0107	7811301@www.com	301994191	1	80	43200
gate0107	ju248507313	301994191	1	80	43200
gate0107	13459300301	301994074	2	120	43200
gate0107	myl410317	301994192	1	80	43200
gate0107	zhang40052617	301994191	1	80	43200
gate0107	xxczgou08	301994100	1	8	43200
gate0107	504731568liu98	301994191	1	80	43200
gate0107	pt179	301994192	1	80	43200
gate0107	lhl15170@163.com	301994191	1	80	43200
gate0107	qiou98765	301994192	1	80	43200
gate0107	zyzy@2	301994073	1	40	43200
gate0107	yjlcczz2008	301994191	1	80	43200
gate0107	7811303@www.com	301994191	1	80	43200
gate0107	nibendan02	301994100	1	8	43200
gate0107	zhangjian19880229	301994191	1	80	43200
gate0107	lqc5102	301994192	1	80	43200
gate0107	cxksgo	301994191	1	80	43200
gate0107	437312013	301994192	1	80	43200
gate0107	15091920507	301994191	1	80	43200
gate0107	arisco	301994191	1	80	43200
gate0107	zzh673944397	301994192	1	80	43200
gate0107	p13532109918	301994191	1	80	43200
gate0107	yurenzheng11	301994191	1	80	43200
gate0107	wuya450239616	301994100	1	8	43200
gate0107	2814693012	301994192	1	80	43200
gate0107	wwwrickyok88	301994192	1	80	43200
gate0107	lisong19880921	301994191	1	80	43200
gate0107	xtj198703167797	301994192	1	80	43200
gate0107	sugarseed29	301994191	1	80	43200
gate0107	xiaoxiaobaxian	301994192	1	80	43200
gate0107	jiaminiou	301994192	1	80	43200
gate0107	wwn3280517	301994191	1	80	43200
gate0107	woaixiaomi271441	301994055	2	180	43200
gate0107	117757773	301994191	1	80	43200
gate0107	yiertuosuo	301994191	1	80	43200
gate0107	504731568liu98123	301994191	1	80	43200
gate0107	zlf52	301994191	1	80	43200
gate0107	wwn3280517	301994191	1	80	43200
gate0107	sun1989minjie	301994191	1	80	43200
gate0107	lsf5106	301994100	1	8	43200
gate0107	lqc5101	301994191	1	80	43200
gate0107	84582041@qq.com	301994191	1	80	43200
gate0107	czdchenzhidan	301994192	1	80	43200
gate0107	7811301@www.com	301994192	1	80	43200
gate0107	wuya450239616	301994100	1	8	43200
gate0107	ZLLLEAON99	301994191	1	80	43200
gate0107	woaixiaomi271441	301994192	1	80	43200
gate0107	pengfei777	301994192	1	80	43200
gate0107	sky145930	301994192	1	80	43200
gate0107	piaozhedeyun	301994100	1	8	43200
gate0107	zhangjian19880229	301994192	1	80	43200
gate0107	hfaaaaa3	301994191	1	80	43200
gate0107	13928731163qaqs	301994192	1	80	43200
gate0107	lsf5104	301994192	1	80	43200
gate0107	q228879547	301994192	1	80	43200
gate0107	liuzhou4211	301994228	1	800	43200
gate0107	dd2550033	301994192	1	80	43200
gate0107	lsf5103	301994100	1	8	43200
gate0107	wuya450239616	301994100	1	8	43200
gate0107	lovezhang3322	301994191	1	80	43200
gate0107	pengyao8888@163.com	301994192	1	80	43200
gate0107	polangchx	301994191	1	80	43200
gate0107	yuxuan286207778	301994191	1	80	43200
gate0107	bal424	301994191	1	80	43200
gate0107	wqp19841212443	301993985	3	15	43200
gate0107	dhz19760508	301994192	1	80	43200
gate0107	smooth0888	301994191	1	80	43200
gate0107	yongchen1972	301994191	1	80	43200
gate0107	zle963	301994100	1	8	43200
gate0107	jinianjxmike	301994191	1	80	43200
gate0107	yaozulu205171	301994191	1	80	43200
gate0107	573709239	301994192	1	80	43200
gate0107	aids2599	301994192	1	80	43200
gate0107	wenxianrong99	301994191	1	80	43200
gate0107	wqp19841212443	301993985	3	15	43200
gate0107	woaixiaomi271441	301994191	1	80	43200
gate0110	sinyisin	301994192	1	80	43200
gate0110	sinyisin	301994191	1	80	43200
gate0110	rjljxsj2	301994191	1	80	43200
gate0110	gbyyy77	301994192	1	80	43200
gate0110	ZSF1599002	301994191	1	80	43200
gate0110	zzh1984187	301994191	1	80	43200
gate0110	415037586	301994192	1	80	43200
gate0110	wangsen84130	301994192	1	80	43200
gate0110	xanfj123	301994192	1	80	43200
gate0110	dengx231	301994192	1	80	43200
gate0110	cm191259036	301994191	1	80	43200
gate0110	xuzishuo5266003	301994073	1	40	43200
gate0110	liu13907399539	301994191	1	80	43200
gate0110	ygx697163	301994192	1	80	43200
gate0110	babyliuliu002	301994100	1	8	43200
gate0110	881922127	301994055	2	180	43200
gate0110	szz0445761	301994192	1	80	43200
gate0110	ab481914	301994192	1	80	43200
gate0110	zggdfscw	301994192	1	80	43200
gate0110	jinkaijinkai0088	301994191	1	80	43200
gate0110	daisyzao	301994074	2	120	43200
gate0110	412093763	301994192	1	80	43200
gate0110	kevends	301994192	1	80	43200
gate0110	wuya4502396161	301994100	1	8	43200
gate0110	gulinglif	301994192	1	80	43200
gate0110	zhyfy19871121	301994192	1	80	43200
gate0110	465215025	301994191	1	80	43200
gate0110	ly702@hotmail.com	301994192	1	80	43200
gate0110	w48330955	301994191	1	80	43200
gate0110	yandingzhu	301994191	1	80	43200
gate0110	929771432langhua	301994191	1	80	43200
gate0110	xhp215	301994191	1	80	43200
gate0110	lingchao_23	301994191	1	80	43200
gate0110	zxm200222	301994192	1	80	43200
gate0110	xuxuzishuo5266001	301994191	1	80	43200
gate0110	276631262	301994073	1	40	43200
gate0110	watergao52	301994073	1	40	43200
gate0110	bafhvvtkd223488	301994192	1	80	43200
gate0110	lbc19770513331	301994191	1	80	43200
gate0110	chen6998893	301994191	1	80	43200
gate0110	zy730527	301994192	1	80	43200
gate0110	storm19772	301994191	1	80	43200
gate0110	wwc13481368154	301994192	1	80	43200
gate0110	276631262	301994074	1	40	43200
gate0110	tianrongbb	301994191	1	80	43200
gate0110	52013147qianqian	301994191	1	80	43200
gate0110	yanghang15887225030	301994192	1	80	43200
gate0110	kingjenboy4	301994191	1	80	43200
gate0110	qq1450098	301994191	1	80	43200
gate0110	luojbl1jil	301994191	1	80	43200
gate0110	bawangpiaopiao	301994191	1	80	43200
gate0110	goodluck1818	301994192	1	80	43200
gate0110	86552047	301994191	1	80	43200
gate0110	KSZZ0964231	301994192	1	80	43200
gate0110	kingjenboy13	301994192	1	80	43200
gate0110	wo770506003	301994191	1	80	43200
gate0110	wzgstc5201	301994192	1	80	43200
gate0110	9560244402	301994192	1	80	43200
gate0110	kwy7741520	301994191	1	80	43200
gate0110	85261230	301994192	1	80	43200
gate0110	rjljxsj1	301994191	1	80	43200
gate0110	127358808	301994191	1	80	43200
gate0110	891479548	301994191	1	80	43200
gate0110	127358808	301994192	1	80	43200
gate0110	wuya4502396161	301994100	1	8	43200
gate0110	guming830214	301994191	1	80	43200
gate0110	893963170	301994192	1	80	43200
gate0110	15605957992	301994191	1	80	43200
gate0110	sharkguard	301994191	1	80	43200
gate0110	yyjcmsou88	301994192	1	80	43200
gate0110	a300b400c500d500	301994192	1	80	43200
gate0110	yuio147852963	301994191	1	80	43200
gate0110	wisun.dd	301994192	1	80	43200
gate0110	www271960046	301994191	1	80	43200
gate0110	jksdl1978	301994073	2	120	43200
gate0110	330821091	301994100	1	8	43200
gate0110	w1884866	301994192	1	80	43200
gate0110	shalang4	301994191	1	80	43200
gate0110	hanliang1020	301994192	1	80	43200
gate0110	dragon_26610	301994192	1	80	43200
gate0110	wish00dd	301994192	1	80	43200
gate0110	371812425	301994100	1	8	43200
gate0110	hulibo2099	301994191	1	80	43200
gate0110	tt197002	301994191	1	80	43200
gate0110	772719871	301994192	1	80	43200
gate0110	ldy9413	301994191	1	80	43200
gate0110	chengyujingwin	301994191	1	80	43200
gate0110	13713681165	301994192	1	80	43200
gate0110	haohaoxiansheng01	301994055	1	36	43200
gate0110	haohaoxiansheng01	301994055	1	36	43200
gate0110	726430057	301994191	1	80	43200
gate0110	3383544	301994073	1	40	43200
gate0110	leader.shen.	301994191	1	80	43200
gate0110	kszz0342174	301994191	1	80	43200
gate0110	ayugold12	301994100	1	8	43200
gate0110	qm19761031	301994191	1	80	43200
gate0110	308426762	301994055	3	540	43200
gate0110	xuzishuo5266002	301994100	1	8	43200
gate0110	jnbyyz	301994192	1	80	43200
gate0110	wsk362321	301994192	1	80	43200
gate0110	zt5261314258	301994191	1	80	43200
gate0110	qq1450098	301994192	1	80	43200
gate0110	lm19792	301994191	1	80	43200
gate0110	zxdcyh1	301994192	1	80	43200
gate0110	kingjenboy11	301994192	1	80	43200
gate0110	wangrong1000	301994191	1	80	43200
gate0110	jsqianglie04	301994100	1	8	43200
gate0110	754881289	301994192	1	80	43200
gate0110	w261561327	301994191	1	80	43200
gate0110	dyjh198069	301994191	1	80	43200
gate0110	aifen99588	301994191	1	80	43200
gate0110	jksdl1978	301994073	2	120	43200
gate0110	wflking6	301994191	1	80	43200
gate0110	q874461185	301994191	1	80	43200
gate0110	849450858	301994192	1	80	43200
gate0110	a8770823a	301994192	1	80	43200
gate0110	158069663	301994192	1	80	43200
gate0110	53319748	301994191	1	80	43200
gate0110	hhjllj1989	301994192	1	80	43200
gate0110	hkw0008	301994192	1	80	43200
gate0110	zxm200222	301994191	1	80	43200
gate0110	xia850618	301994055	1	36	43200
gate0110	haohaoxiansheng3	301994074	1	40	43200
gate0110	33466294	301994074	1	40	43200
gate0110	gang8725	301994192	1	80	43200
gate0110	404735037	301994192	1	80	43200
gate0110	ysq119119	301994192	1	80	43200
gate0110	haohaoxiansheng01	301994055	1	36	43200
gate0110	107439553	301994192	1	80	43200
gate0110	13713681165	301994191	1	80	43200
gate0110	hanxin720426	301994192	1	80	43200
gate0110	lhxy01	301994191	1	80	43200
gate0110	kingjenboy10	301994191	1	80	43200
gate0110	dyjh198069	301994192	1	80	43200
gate0110	xaf734941674	301994192	1	80	43200
gate0110	jianshiyangbo	301994192	1	80	43200
gate0110	67934900	301994191	1	80	43200
gate0110	aaaaaa245649678	301994192	1	80	43200
gate0110	jerrylang2008	301994192	1	80	43200
gate0110	yilushyouni	301994191	1	80	43200
gate0110	kevends	301994191	1	80	43200
gate0110	ly13737887081	301994191	1	80	43200
gate0110	houzi_0071	301994191	1	80	43200
gate0110	p412398545	301994073	1	40	43200
gate0110	zt3219080	301994191	1	80	43200
gate0110	f243088962j	301994191	1	80	43200
gate0110	lpxwh1985	301994191	1	80	43200
gate0110	sharkguard	301994192	1	80	43200
gate0110	442869484	301994191	1	80	43200
gate0110	jnbyyz	301994191	1	80	43200
gate0110	opin1314	301994192	1	80	43200
gate0110	xhsdwl22@yahoo.com.cn	301994191	1	80	43200
gate0110	weibo_5@163.com	301994191	1	80	43200
gate0110	GQUN	301994100	1	8	43200
gate0110	wflking6	301994192	1	80	43200
gate0110	haohaoxiansheng2	301994055	1	36	43200
gate0110	276631262	301994073	1	40	43200
gate0110	404735037	301994191	1	80	43200
gate0110	yaobaolei2008	301994191	1	80	43200
gate0110	zhoup7412398545	301994074	1	40	43200
gate0110	hxfsq830703	301994192	1	80	43200
gate0110	759839374	301994191	1	80	43200
gate0110	GQUN	301994100	1	8	43200
gate0110	mzjuak	301994191	1	80	43200
gate0110	baobao9369	301994192	1	80	43200
gate0110	421134582zzz	301994191	1	80	43200
gate0110	ayugold88	301994100	1	8	43200
gate0110	diaojumie	301994192	1	80	43200
gate0110	davecn007	301994192	1	80	43200
gate0110	tt197000	301994192	1	80	43200
gate0110	lrc79048169711	301994191	1	80	43200
gate0110	haohaoxiansheng3	301994100	1	8	43200
gate0110	33466294	301994073	1	40	43200
gate0110	xiofa888	301994192	1	80	43200
gate0110	276631262	301994074	1	40	43200
gate0110	asdf67253978	301994191	1	80	43200
gate0110	zhjjwjw22	301994192	1	80	43200
gate0110	liyong52500	301994191	1	80	43200
gate0110	hanbing_love4	301994100	1	8	43200
gate0110	hulibo2099	301994192	1	80	43200
gate0110	kingjenboy1	301994192	1	80	43200
gate0110	chendong2500	301994191	1	80	43200
gate0110	13385291692	301994191	1	80	43200
gate0110	okwskvfhppl	301994192	1	80	43200
gate0110	sqx201	301994191	1	80	43200
gate0110	53401517758258	301994192	1	80	43200
gate0110	myf22myf1	301994100	1	8	43200
gate0110	xaf809210519	301994191	1	80	43200
gate0110	zjw6466134	301994191	1	80	43200
gate0110	kingjenboy12	301994191	1	80	43200
gate0110	zcw_320	301994191	1	80	43200
gate0110	q1884866	301994192	1	80	43200
gate0110	a300b400c500d500	301994191	1	80	43200
gate0110	rq2d3xjg	301994192	1	80	43200
gate0110	jsqianglie04	301994100	1	8	43200
gate0110	liu888sc1986	301994192	1	80	43200
gate0110	kingjenboy8	301994192	1	80	43200
gate0110	kingjenboy7	301994192	1	80	43200
gate0110	ht6217079	301994191	1	80	43200
gate0110	gogittey	301994191	1	80	43200
gate0110	178265895	301994191	1	80	43200
gate0110	q874461185	301994192	1	80	43200
gate0110	haohaoxiansheng2	301994055	1	36	43200
gate0110	awawlove	301994192	1	80	43200
gate0110	haohaoxiansheng3	301994073	1	40	43200
gate0110	haohaoxiansheng3	301994073	1	40	43200
gate0110	liulin629530	301994192	1	80	43200
gate0110	hnq712900	301994191	1	80	43200
gate0110	yyjcmsou00	301994192	1	80	43200
gate0110	chenyunyu1995107	301994073	2	120	43200
gate0110	ou2234071	301994192	1	80	43200
gate0110	aaabbbccc334	301994192	1	80	43200
gate0110	726430057	301994192	1	80	43200
gate0110	sztangjunfeng@163.com	301994055	3	540	43200
gate0110	c748328121	301994192	1	80	43200
gate0110	wengang79	301994192	1	80	43200
gate0110	haohaoxiansheng01	301994100	1	8	43200
gate0110	53319748	301994192	1	80	43200
gate0110	l13521582554	301994192	1	80	43200
gate0110	lhx_1975	301994191	1	80	43200
gate0110	lb58276067	301994192	1	80	43200
gate0110	diaojikos	301994192	1	80	43200
gate0110	oywemy2008	301994191	1	80	43200
gate0110	hxfsq830703	301994191	1	80	43200
gate0110	storm19771	301994191	1	80	43200
gate0110	zhouzeguo825	301994191	1	80	43200
gate0110	haohaoxiansheng3	301994100	1	8	43200
gate0110	258523952	301994191	1	80	43200
gate0110	15605958000	301994191	1	80	43200
gate0110	kingjenboy14	301994192	1	80	43200
gate0110	16793951	301994191	1	80	43200
gate0110	yyjcmsou99	301994192	1	80	43200
gate0110	82017358	301994192	1	80	43200
gate0110	supersinba09	301994192	1	80	43200
gate0110	jiajian2153	301994100	1	8	43200
gate0110	likai362152798	301994192	1	80	43200
gate0110	yangbo@jianshi	301994192	1	80	43200
gate0110	918031	301994191	1	80	43200
gate0110	13224910520	301994192	1	80	43200
gate0110	ginoming369758630	301994191	1	80	43200
gate0110	xuzishuo5266001	301994073	1	40	43200
gate0110	wuya4502396161	301994100	1	8	43200
gate0110	xf_69898	301994191	1	80	43200
gate0110	zt5261314258	301994192	1	80	43200
gate0110	qixianyao6	301994192	1	80	43200
gate0110	jsqianglie06	301994100	1	8	43200
gate0110	aiwomudxyz	301994192	1	80	43200
gate0110	zhjjwjw22	301994191	1	80	43200
gate0110	772719871	301994191	1	80	43200
gate0110	nxpbootmgr	301994191	1	80	43200
gate0110	3383544	301994074	1	40	43200
gate0110	kay_ling	301994191	1	80	43200
gate0110	GQUN	301994100	1	8	43200
gate0110	gogiliio	301994192	1	80	43200
gate0110	wflking7	301994191	1	80	43200
gate0110	aids50000	301994100	1	8	43200
gate0110	15605950006	301994191	1	80	43200
gate0110	ws8862154	301994100	1	8	43200
gate0110	zhong_coll	301994191	1	80	43200
gate0110	371208784	301994055	1	36	43200
gate0110	ayugold88	301994100	1	8	43200
gate0110	feifeih326	301994192	1	80	43200
gate0110	jsqianglie09	301994100	1	8	43200
gate0110	77438831	301994192	1	80	43200
gate0110	wo8862153	301994100	1	8	43200
gate0110	hanbing_love4	301994100	1	8	43200
gate0110	hanbing_love4	301994100	1	8	43200
gate0110	3383544	301994073	1	40	43200
gate0110	jj20060625	301994192	1	80	43200
gate0110	lpxwh1985	301994192	1	80	43200
gate0110	wutong394478331	301994100	1	8	43200
gate0110	2826@123.123	301994192	1	80	43200
gate0110	zjj13574435945	301994191	1	80	43200
gate0110	361422970	301994192	1	80	43200
gate0110	anshunyxt	301994191	1	80	43200
gate0110	2jianxia2.shijie	301994191	1	80	43200
gate0110	1006392715	301994192	1	80	43200
gate0110	226417105	301994191	1	80	43200
gate0110	jy182510272	301994191	1	80	43200
gate0110	kszz0190043	301994192	1	80	43200
gate0110	zggdfscw	301994191	1	80	43200
gate0110	jy182510272	301994192	1	80	43200
gate0110	xaf809210519	301994192	1	80	43200
gate0110	jsqianglie05	301994100	1	8	43200
gate0110	jksdl1978	301994074	2	120	43200
gate0110	wflking1	301994192	1	80	43200
gate0110	578191518	301994192	1	80	43200
gate0110	zjh9398794038	301994191	1	80	43200
gate0110	liyong52500	301994192	1	80	43200
gate0110	9158574177	301994191	1	80	43200
gate0110	xiaogao@2005	301994192	1	80	43200
gate0110	qzblueking	301994191	1	80	43200
gate0110	mzjuak	301994192	1	80	43200
gate0110	liulin629530	301994191	1	80	43200
gate0110	ljwking005	301994192	1	80	43200
gate0110	105610390	301994073	2	120	43200
gate0110	hc95604485	301994191	1	80	43200
gate0110	shiyan_yn0802	301994192	1	80	43200
gate0110	zj988112	301994191	1	80	43200
gate0110	asz307307@sina.com	301994191	1	80	43200
gate0110	xxn1928	301994192	1	80	43200
gate0110	33466294	301994073	1	40	43200
gate0110	276631262	301994074	1	40	43200
gate0110	ou2234071	301994191	1	80	43200
gate0110	zggd3	301994191	1	80	43200
gate0110	1610075@qq.com	301994191	1	80	43200
gate0110	330821091	301994100	1	8	43200
gate0110	wjwj7778	301994191	1	80	43200
gate0110	197331f	301994192	1	80	43200
gate0110	hanbing_love4	301994100	1	8	43200
gate0110	aoqi0504	301994192	1	80	43200
gate0110	3383544	301994073	1	40	43200
gate0110	33466293	301994073	1	40	43200
gate0110	suki8551	301994191	1	80	43200
gate0110	ab481914	301994191	1	80	43200
gate0110	13385291692	301994192	1	80	43200
gate0110	green831214	301994191	1	80	43200
gate0110	hbtaaaa	301994192	1	80	43200
gate0110	545584085	301994192	1	80	43200
gate0110	xuzishuo5266003	301994074	1	40	43200
gate0110	woyanqi1	301994192	1	80	43200
gate0110	xuzishuo5266001	301994074	1	40	43200
gate0110	xaf19760611	301994191	1	80	43200
gate0110	kingjenboy11	301994191	1	80	43200
gate0110	xhxh9193@yahoo.com	301994191	1	80	43200
gate0110	13224910520	301994191	1	80	43200
gate0110	moonriverjx	301994191	1	80	43200
gate0110	jiajian2153	301994100	1	8	43200
gate0110	pinksanly519	301994073	2	120	43200
gate0110	kaizi362152798	301994192	1	80	43200
gate0110	qwe645545024qwe	301994192	1	80	43200
gate0110	q1884866	301994191	1	80	43200
gate0110	dgyxxajh	301994192	1	80	43200
gate0110	415037586	301994191	1	80	43200
gate0110	ming30202253	301994191	1	80	43200
gate0110	15605957990	301994191	1	80	43200
gate0110	ginoming369758630	301994192	1	80	43200
gate0110	killerspace	301994074	2	120	43200
gate0110	p5615125	301994191	1	80	43200
gate0110	15605957996	301994191	1	80	43200
gate0110	chenyunyu1995107	301994191	1	80	43200
gate0110	849450858	301994191	1	80	43200
gate0110	life1816	301994191	1	80	43200
gate0110	330821091	301994100	1	8	43200
gate0110	yanbenluck	301994192	1	80	43200
gate0110	276631262	301994073	1	40	43200
gate0110	watergao52	301994074	1	40	43200
gate0110	371208784	301994055	1	36	43200
gate0110	A5117113	301994191	1	80	43200
gate0110	aiwomudxyz	301994191	1	80	43200
gate0110	zhoup7412398545	301994074	1	40	43200
gate0110	lxs662505	301994191	1	80	43200
